ID,Competitor Name,Sex,Age,Age Grouping,Height,Weight,National Code,Example 1,Example 2,Year,Season,Sport,Event,Medal
1,A Dijiang,MALE,24,18-25,180,80,CHN,4,6,1992,Summer,Basketball,Basketball Men's Basketball,Not Registered
2,A Lamusi,MALE,23,18-25,170,60,CHN,4,6,2012,Summer,Judo,Judo Men's Extra-Lightweight,Not Registered
3,Gunnar Nielsen Aaby,MALE,24,18-25,NULL,NULL,DEN,4,6,1920,Summer,Football,Football Men's Football,Not Registered
4,Edgar Lindenau Aabye,MALE,34,Over 30,NULL,NULL,DEN,4,6,1900,Summer,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold
8,"Cornelia ""Cor"" Aalten (-Strannood)",Female,18,18-25,168,NULL,NED,4,6,1932,Summer,Athletics,Athletics Women's 100 metres,Not Registered
8,"Cornelia ""Cor"" Aalten (-Strannood)",Female,18,18-25,168,NULL,NED,4,6,1932,Summer,Athletics,Athletics Women's 4 x 100 metres Relay,Not Registered
10,"Einar Ferdinand ""Einari"" Aalto",MALE,26,25-30,NULL,NULL,FIN,4,6,1952,Summer,Swimming,Swimming Men's 400 metres Freestyle,Not Registered
12,Jyri Tapani Aalto,MALE,31,Over 30,172,70,FIN,4,6,2000,Summer,Badminton,Badminton Men's Singles,Not Registered
13,Minna Maarit Aalto,Female,30,25-30,159,55.5,FIN,4,6,1996,Summer,Sailing,Sailing Women's Windsurfer,Not Registered
13,Minna Maarit Aalto,Female,34,Over 30,159,55.5,FIN,4,6,2000,Summer,Sailing,Sailing Women's Windsurfer,Not Registered
15,Arvo Ossian Aaltonen,MALE,22,18-25,NULL,NULL,FIN,4,6,1912,Summer,Swimming,Swimming Men's 200 metres Breaststroke,Not Registered
15,Arvo Ossian Aaltonen,MALE,22,18-25,NULL,NULL,FIN,4,6,1912,Summer,Swimming,Swimming Men's 400 metres Breaststroke,Not Registered
15,Arvo Ossian Aaltonen,MALE,30,25-30,NULL,NULL,FIN,4,6,1920,Summer,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
15,Arvo Ossian Aaltonen,MALE,30,25-30,NULL,NULL,FIN,4,6,1920,Summer,Swimming,Swimming Men's 400 metres Breaststroke,Bronze
15,Arvo Ossian Aaltonen,MALE,34,Over 30,NULL,NULL,FIN,4,6,1924,Summer,Swimming,Swimming Men's 200 metres Breaststroke,Not Registered
17,Paavo Johannes Aaltonen,MALE,28,25-30,175,64,FIN,4,6,1948,Summer,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
17,Paavo Johannes Aaltonen,MALE,28,25-30,175,64,FIN,4,6,1948,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold
17,Paavo Johannes Aaltonen,MALE,28,25-30,175,64,FIN,4,6,1948,Summer,Gymnastics,Gymnastics Men's Floor Exercise,Not Registered
17,Paavo Johannes Aaltonen,MALE,28,25-30,175,64,FIN,4,6,1948,Summer,Gymnastics,Gymnastics Men's Horse Vault,Gold
17,Paavo Johannes Aaltonen,MALE,28,25-30,175,64,FIN,4,6,1948,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Not Registered
17,Paavo Johannes Aaltonen,MALE,28,25-30,175,64,FIN,4,6,1948,Summer,Gymnastics,Gymnastics Men's Horizontal Bar,Not Registered
17,Paavo Johannes Aaltonen,MALE,28,25-30,175,64,FIN,4,6,1948,Summer,Gymnastics,Gymnastics Men's Rings,Not Registered
17,Paavo Johannes Aaltonen,MALE,28,25-30,175,64,FIN,4,6,1948,Summer,Gymnastics,Gymnastics Men's Pommelled Horse,Gold
17,Paavo Johannes Aaltonen,MALE,32,Over 30,175,64,FIN,4,6,1952,Summer,Gymnastics,Gymnastics Men's Individual All-Around,Not Registered
17,Paavo Johannes Aaltonen,MALE,32,Over 30,175,64,FIN,4,6,1952,Summer,Gymnastics,Gymnastics Men's Team All-Around,Bronze
17,Paavo Johannes Aaltonen,MALE,32,Over 30,175,64,FIN,4,6,1952,Summer,Gymnastics,Gymnastics Men's Floor Exercise,Not Registered
17,Paavo Johannes Aaltonen,MALE,32,Over 30,175,64,FIN,4,6,1952,Summer,Gymnastics,Gymnastics Men's Horse Vault,Not Registered
17,Paavo Johannes Aaltonen,MALE,32,Over 30,175,64,FIN,4,6,1952,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Not Registered
17,Paavo Johannes Aaltonen,MALE,32,Over 30,175,64,FIN,4,6,1952,Summer,Gymnastics,Gymnastics Men's Horizontal Bar,Not Registered
17,Paavo Johannes Aaltonen,MALE,32,Over 30,175,64,FIN,4,6,1952,Summer,Gymnastics,Gymnastics Men's Rings,Not Registered
17,Paavo Johannes Aaltonen,MALE,32,Over 30,175,64,FIN,4,6,1952,Summer,Gymnastics,Gymnastics Men's Pommelled Horse,Not Registered
18,Timo Antero Aaltonen,MALE,31,Over 30,189,130,FIN,4,6,2000,Summer,Athletics,Athletics Men's Shot Put,Not Registered
19,Win Valdemar Aaltonen,MALE,54,Over 30,NULL,NULL,FIN,4,6,1948,Summer,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",Not Registered
21,Ragnhild Margrethe Aamodt,Female,27,25-30,163,NULL,NOR,4,6,2008,Summer,Handball,Handball Women's Handball,Gold
22,Andreea Aanei,Female,22,18-25,170,125,ROU,4,6,2016,Summer,Weightlifting,Weightlifting Women's Super-Heavyweight,Not Registered
23,Fritz Aanes,MALE,22,18-25,187,89,NOR,4,6,2000,Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Not Registered
23,Fritz Aanes,MALE,26,25-30,187,89,NOR,4,6,2004,Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Not Registered
25,Alf Lied Aanning,MALE,24,18-25,NULL,NULL,NOR,4,6,1920,Summer,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
27,Johan Aantjes,MALE,26,25-30,NULL,NULL,NED,4,6,1984,Summer,Water Polo,Water Polo Men's Water Polo,Not Registered
28,Jan-Erik Aarberg,MALE,43,Over 30,170,77,NOR,4,6,1968,Summer,Sailing,Sailing Mixed Three Person Keelboat,Not Registered
28,Jan-Erik Aarberg,MALE,47,Over 30,170,77,NOR,4,6,1972,Summer,Sailing,Sailing Mixed Three Person Keelboat,Not Registered
29,Willemien Aardenburg,Female,22,18-25,NULL,NULL,NED,4,6,1988,Summer,Hockey,Hockey Women's Hockey,Bronze
30,Pepijn Aardewijn,MALE,26,25-30,189,72,NED,4,6,1996,Summer,Rowing,Rowing Men's Lightweight Double Sculls,Silver
30,Pepijn Aardewijn,MALE,30,25-30,189,72,NED,4,6,2000,Summer,Rowing,Rowing Men's Lightweight Double Sculls,Not Registered
31,Evald rma (rman-),MALE,24,18-25,174,70,EST,4,6,1936,Summer,Athletics,Athletics Men's Pole Vault,Not Registered
32,Olav Augunson Aarnes,MALE,23,18-25,NULL,NULL,NOR,4,6,1912,Summer,Athletics,Athletics Men's High Jump,Not Registered
33,Mika Lauri Aarnikka,MALE,24,18-25,187,76,FIN,4,6,1992,Summer,Sailing,Sailing Men's Two Person Dinghy,Not Registered
33,Mika Lauri Aarnikka,MALE,28,25-30,187,76,FIN,4,6,1996,Summer,Sailing,Sailing Men's Two Person Dinghy,Not Registered
34,Jamale (Djamel-) Aarrass (Ahrass-),MALE,30,25-30,187,76,FRA,4,6,2012,Summer,Athletics,"Athletics Men's 1,500 metres",Not Registered
36,Stefan Remco Aartsen,MALE,21,18-25,194,78,NED,4,6,1996,Summer,Swimming,Swimming Men's 100 metres Butterfly,Not Registered
36,Stefan Remco Aartsen,MALE,21,18-25,194,78,NED,4,6,1996,Summer,Swimming,Swimming Men's 200 metres Butterfly,Not Registered
36,Stefan Remco Aartsen,MALE,21,18-25,194,78,NED,4,6,1996,Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Not Registered
36,Stefan Remco Aartsen,MALE,25,18-25,194,78,NED,4,6,2000,Summer,Swimming,Swimming Men's 100 metres Butterfly,Not Registered
36,Stefan Remco Aartsen,MALE,25,18-25,194,78,NED,4,6,2000,Summer,Swimming,Swimming Men's 200 metres Butterfly,Not Registered
37,Ann Kristin Aarnes,Female,23,18-25,182,64,NOR,4,6,1996,Summer,Football,Football Women's Football,Bronze
38,Karl Jan Aas,MALE,20,18-25,NULL,NULL,NOR,4,6,1920,Summer,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
39,Lars Thorlaksn Aas,MALE,33,Over 30,NULL,NULL,NOR,4,6,1912,Summer,Fencing,"Fencing Men's Foil, Individual",Not Registered
39,Lars Thorlaksn Aas,MALE,33,Over 30,NULL,NULL,NOR,4,6,1912,Summer,Fencing,"Fencing Men's epee, Individual",Not Registered
39,Lars Thorlaksn Aas,MALE,33,Over 30,NULL,NULL,NOR,4,6,1912,Summer,Fencing,"Fencing Men's epee, Team",Not Registered
41,Rolf Aas,MALE,28,25-30,NULL,NULL,NOR,4,6,1920,Summer,Football,Football Men's Football,Not Registered
42,Thomas Valentin Aas,MALE,25,18-25,NULL,NULL,NOR,4,6,1912,Summer,Sailing,Sailing Mixed 8 metres,Gold
43,Morten Gjerdrum Aasen,MALE,34,Over 30,185,75,NOR,4,6,1992,Summer,Equestrianism,"Equestrianism Mixed Jumping, Individual",Not Registered
45,Hakon Aasns,MALE,41,Over 30,NULL,NULL,NOR,4,6,1936,Summer,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Not Registered
46,Hans Aasns,MALE,33,Over 30,194,93,NOR,4,6,1936,Summer,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Not Registered
46,Hans Aasns,MALE,45,Over 30,194,93,NOR,4,6,1948,Summer,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Not Registered
46,Hans Aasns,MALE,49,Over 30,194,93,NOR,4,6,1952,Summer,Shooting,Shooting Men's Trap,Not Registered
46,Hans Aasns,MALE,53,Over 30,194,93,NOR,4,6,1956,Summer,Shooting,Shooting Men's Trap,Not Registered
46,Hans Aasns,MALE,57,Over 30,194,93,NOR,4,6,1960,Summer,Shooting,Shooting Men's Trap,Not Registered
47,Erling Rudolf Aastad,MALE,22,18-25,177,74,NOR,4,6,1920,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Not Registered
47,Erling Rudolf Aastad,MALE,22,18-25,177,74,NOR,4,6,1920,Summer,Athletics,Athletics Men's Long Jump,Not Registered
47,Erling Rudolf Aastad,MALE,26,25-30,177,74,NOR,4,6,1924,Summer,Athletics,Athletics Men's Long Jump,Not Registered
47,Erling Rudolf Aastad,MALE,30,25-30,177,74,NOR,4,6,1928,Summer,Athletics,Athletics Men's Long Jump,Not Registered
48,Abdelhak Aatakni,MALE,24,18-25,NULL,64,MAR,4,6,2012,Summer,Boxing,Boxing Men's Light-Welterweight,Not Registered
49,Moonika Aava,Female,24,18-25,168,65,EST,4,6,2004,Summer,Athletics,Athletics Women's Javelin Throw,Not Registered
49,Moonika Aava,Female,28,25-30,168,65,EST,4,6,2008,Summer,Athletics,Athletics Women's Javelin Throw,Not Registered
50,Arvi Aavik,MALE,22,18-25,185,106,EST,4,6,1992,Summer,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Not Registered
50,Arvi Aavik,MALE,26,25-30,185,106,EST,4,6,1996,Summer,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Not Registered
51,Nstor Abad Sanjun,MALE,23,18-25,167,64,ESP,4,6,2016,Summer,Gymnastics,Gymnastics Men's Individual All-Around,Not Registered
51,Nstor Abad Sanjun,MALE,23,18-25,167,64,ESP,4,6,2016,Summer,Gymnastics,Gymnastics Men's Floor Exercise,Not Registered
51,Nstor Abad Sanjun,MALE,23,18-25,167,64,ESP,4,6,2016,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Not Registered
51,Nstor Abad Sanjun,MALE,23,18-25,167,64,ESP,4,6,2016,Summer,Gymnastics,Gymnastics Men's Horizontal Bar,Not Registered
51,Nstor Abad Sanjun,MALE,23,18-25,167,64,ESP,4,6,2016,Summer,Gymnastics,Gymnastics Men's Rings,Not Registered
51,Nstor Abad Sanjun,MALE,23,18-25,167,64,ESP,4,6,2016,Summer,Gymnastics,Gymnastics Men's Pommelled Horse,Not Registered
52,Patrick Abada,MALE,22,18-25,189,80,FRA,4,6,1976,Summer,Athletics,Athletics Men's Pole Vault,Not Registered
53,Talaat Abada,MALE,24,18-25,172,58,EGY,4,6,2000,Summer,Taekwondo,Taekwondo Men's Flyweight,Not Registered
54,Mohamed Jamshid Abadi,MALE,NULL,NULL,NULL,NULL,IRI,4,6,1948,Summer,Boxing,Boxing Men's Heavyweight,Not Registered
55,Antonio Abadia Beci,MALE,26,25-30,170,65,ESP,4,6,2016,Summer,Athletics,"Athletics Men's 5,000 metres",Not Registered
56,Ren Abadie,MALE,21,18-25,NULL,NULL,FRA,4,6,1956,Summer,Cycling,"Cycling Men's Road Race, Individual",Not Registered
56,Ren Abadie,MALE,21,18-25,NULL,NULL,FRA,4,6,1956,Summer,Cycling,"Cycling Men's Road Race, Team",Gold
57,Borislav Abadzhiev,MALE,24,18-25,176,66,BUL,4,6,1988,Summer,Boxing,Boxing Men's Light-Welterweight,Not Registered
58,Georgi Abadzhiev,MALE,NULL,NULL,NULL,NULL,BUL,4,6,1924,Summer,Cycling,"Cycling Men's Road Race, Individual",Not Registered
58,Georgi Abadzhiev,MALE,NULL,NULL,NULL,NULL,BUL,4,6,1924,Summer,Cycling,"Cycling Men's Road Race, Team",Not Registered
59,Ivan Nikolov Abadzhiev,MALE,24,18-25,164,71,BUL,4,6,1956,Summer,Weightlifting,Weightlifting Men's Lightweight,Not Registered
59,Ivan Nikolov Abadzhiev,MALE,28,25-30,164,71,BUL,4,6,1960,Summer,Weightlifting,Weightlifting Men's Middleweight,Not Registered
60,Mikhail Abadzhiev,MALE,24,18-25,172,75,BUL,4,6,1960,Summer,Weightlifting,Weightlifting Men's Middleweight,Not Registered
61,Stefan Abadzhiev,MALE,26,25-30,175,72,BUL,4,6,1960,Summer,Football,Football Men's Football,Not Registered
62,Giovanni Abagnale,MALE,21,18-25,198,90,ITA,4,6,2016,Summer,Rowing,Rowing Men's Coxless Pairs,Bronze
63,Jos Luis Abajo Gmez,MALE,30,25-30,194,87,ESP,4,6,2008,Summer,Fencing,"Fencing Men's epee, Individual",Bronze
64,M'Bairo Abakar,MALE,31,Over 30,NULL,NULL,CHA,4,6,1992,Summer,Judo,Judo Men's Half-Middleweight,Not Registered
65,Patimat Abakarova,Female,21,18-25,165,49,AZE,4,6,2016,Summer,Taekwondo,Taekwondo Women's Flyweight,Bronze
66,Mohamed Abakkar,MALE,NULL,NULL,156,48,SUD,4,6,1972,Summer,Boxing,Boxing Men's Flyweight,Not Registered
67,Mariya Vasilyevna Abakumova (-Tarabina),Female,22,18-25,179,80,RUS,4,6,2008,Summer,Athletics,Athletics Women's Javelin Throw,Silver
67,Mariya Vasilyevna Abakumova (-Tarabina),Female,26,25-30,179,80,RUS,4,6,2012,Summer,Athletics,Athletics Women's Javelin Throw,Not Registered
68,Pablo Martn Abal,MALE,23,18-25,178,76,ARG,4,6,2000,Summer,Swimming,Swimming Men's 100 metres Butterfly,Not Registered
68,Pablo Martn Abal,MALE,23,18-25,178,76,ARG,4,6,2000,Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Not Registered
69,Tamara Abalde Daz,Female,19,18-25,185,72,ESP,4,6,2008,Summer,Basketball,Basketball Women's Basketball,Not Registered
70,Jess Iory Aball Martnez,MALE,26,25-30,167,65,CUB,4,6,2000,Summer,Diving,Diving Men's Platform,Not Registered
71,Juan Antonio Aball Delgado,MALE,27,25-30,172,82,CUB,4,6,1992,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Not Registered
71,Juan Antonio Aball Delgado,MALE,27,25-30,172,82,CUB,4,6,1992,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Not Registered
72,Aleksey Aleksandrovich Abalmasov,MALE,24,18-25,180,83,BLR,4,6,2004,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Not Registered
72,Aleksey Aleksandrovich Abalmasov,MALE,28,25-30,180,83,BLR,4,6,2008,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
73,Luc Abalo,MALE,23,18-25,182,86,FRA,4,6,2008,Summer,Handball,Handball Men's Handball,Gold
73,Luc Abalo,MALE,27,25-30,182,86,FRA,4,6,2012,Summer,Handball,Handball Men's Handball,Gold
73,Luc Abalo,MALE,31,Over 30,182,86,FRA,4,6,2016,Summer,Handball,Handball Men's Handball,Silver
74,Mara Laura Abalo,Female,30,25-30,182,73,ARG,4,6,2012,Summer,Rowing,Rowing Women's Coxless Pairs,Not Registered
75,Giorgos Abalof,MALE,22,18-25,178,70,GRE,4,6,2004,Summer,Fencing,"Fencing Men's epee, Individual",Not Registered
76,Jouan Patrice Abanda Etong,MALE,22,18-25,185,82,CMR,4,6,2000,Summer,Football,Football Men's Football,Gold
77,Antoine Abang,MALE,27,25-30,166,75,CMR,4,6,1968,Summer,Boxing,Boxing Men's Middleweight,Not Registered
78,Salim Abanoz,MALE,26,25-30,NULL,NULL,TUR,4,6,1996,Summer,Judo,Judo Men's Lightweight,Not Registered
79,Carlos Abarca Gonzlez,MALE,23,18-25,NULL,NULL,CHI,4,6,1924,Summer,Boxing,Boxing Men's Featherweight,Not Registered
80,Jos Mara Abarca Plotas,MALE,22,18-25,186,83,ESP,4,6,1996,Summer,Water Polo,Water Polo Men's Water Polo,Gold
81,Georgios Abaris,MALE,22,18-25,190,77,GRE,4,6,2004,Summer,Football,Football Men's Football,Not Registered
82,Enrique Abaroa Martnez,MALE,26,25-30,183,75,MEX,4,6,2000,Summer,Tennis,Tennis Men's Doubles,Not Registered
83,Carlos Arturo Abarza Chavez,MALE,22,18-25,NULL,NULL,CHI,4,6,1992,Summer,Shooting,Shooting Mixed Skeet,Not Registered
84,Stephen Anthony Abas,MALE,26,25-30,165,55,USA,4,6,2004,Summer,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
85,Alejandro Abascal Garca,MALE,24,18-25,181,82,ESP,4,6,1976,Summer,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Not Registered
85,Alejandro Abascal Garca,MALE,28,25-30,181,82,ESP,4,6,1980,Summer,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold
85,Alejandro Abascal Garca,MALE,32,Over 30,181,82,ESP,4,6,1984,Summer,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Not Registered
86,Jos Manuel Abascal Gmez,MALE,22,18-25,182,67,ESP,4,6,1980,Summer,Athletics,"Athletics Men's 1,500 metres",Not Registered
86,Jos Manuel Abascal Gmez,MALE,26,25-30,182,67,ESP,4,6,1984,Summer,Athletics,"Athletics Men's 1,500 metres",Bronze
87,Rost'om Omeris dze Abashidze,MALE,29,25-30,188,97,URS,4,6,1964,Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Not Registered
88,Nunu Dzhansuhivna Abashydze (-Myslaieva),Female,25,18-25,168,105,URS,4,6,1980,Summer,Athletics,Athletics Women's Shot Put,Not Registered
89,Rodrigo Abasolo,MALE,21,18-25,NULL,NULL,CHI,4,6,1984,Summer,Rowing,Rowing Men's Coxed Eights,Not Registered
90,Tamila Rashidovna Abasova,Female,21,18-25,163,60,RUS,4,6,2004,Summer,Cycling,Cycling Women's Sprint,Silver
90,Tamila Rashidovna Abasova,Female,21,18-25,163,60,RUS,4,6,2004,Summer,Cycling,Cycling Women's 500 metres Time Trial,Not Registered
91,Emanuele Abate,MALE,27,25-30,190,80,ITA,4,6,2012,Summer,Athletics,Athletics Men's 110 metres Hurdles,Not Registered
92,Ignazio Abate,MALE,21,18-25,180,73,ITA,4,6,2008,Summer,Football,Football Men's Football,Not Registered
93,Jol Marc Abati,MALE,34,Over 30,190,85,FRA,4,6,2004,Summer,Handball,Handball Men's Handball,Not Registered
93,Jol Marc Abati,MALE,38,Over 30,190,85,FRA,4,6,2008,Summer,Handball,Handball Men's Handball,Gold
94,Ral Abatte,MALE,38,Over 30,NULL,NULL,CHI,4,6,1984,Summer,Shooting,Shooting Mixed Trap,Not Registered
95,Georgia Abatzidou,Female,35,Over 30,155,43,GRE,4,6,2004,Summer,Athletics,Athletics Women's Marathon,Not Registered
96,Carlos Rodolfo Abaunza Balladares,MALE,18,18-25,168,60,NCA,4,6,2004,Summer,Athletics,Athletics Men's 100 metres,Not Registered
97,Carlos Alberto Abaunza,MALE,16,Under 18,180,70,NCA,4,6,1976,Summer,Athletics,Athletics Men's High Jump,Not Registered
98,Hctor Abaunza,MALE,30,25-30,169,75,MEX,4,6,1968,Summer,Fencing,"Fencing Men's Foil, Individual",Not Registered
98,Hctor Abaunza,MALE,30,25-30,169,75,MEX,4,6,1968,Summer,Fencing,"Fencing Men's Foil, Team",Not Registered
98,Hctor Abaunza,MALE,30,25-30,169,75,MEX,4,6,1968,Summer,Fencing,"Fencing Men's Sabre, Team",Not Registered
99,Pter Abay,MALE,30,25-30,181,79,HUN,4,6,1992,Summer,Fencing,"Fencing Men's Sabre, Team",Silver
100,Oszkr Abay-Nemes,MALE,22,18-25,NULL,NULL,HUN,4,6,1936,Summer,Swimming,Swimming Men's 100 metres Freestyle,Not Registered
100,Oszkr Abay-Nemes,MALE,22,18-25,NULL,NULL,HUN,4,6,1936,Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
101,Adeyemi Abayomi,MALE,25,18-25,170,51,NGR,4,6,1972,Summer,Boxing,Boxing Men's Lightweight,Not Registered
102,Sayed Fahmy Abaza,MALE,NULL,NULL,NULL,NULL,EGY,4,6,1920,Summer,Football,Football Men's Football,Not Registered
102,Sayed Fahmy Abaza,MALE,NULL,NULL,NULL,NULL,EGY,4,6,1928,Summer,Football,Football Men's Football,Not Registered
103,Silvano Abba,MALE,25,18-25,NULL,NULL,ITA,4,6,1936,Summer,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze
104,Gana Abba Kimet,MALE,26,25-30,NULL,NULL,CHA,4,6,1972,Summer,Athletics,Athletics Men's 100 metres,Not Registered
105,Ilyas Abbadi,MALE,19,18-25,175,75,ALG,4,6,2012,Summer,Boxing,Boxing Men's Welterweight,Not Registered
105,Ilyas Abbadi,MALE,23,18-25,175,75,ALG,4,6,2016,Summer,Boxing,Boxing Men's Middleweight,Not Registered
106,Agostino Abbagnale,MALE,22,18-25,188,96,ITA,4,6,1988,Summer,Rowing,Rowing Men's Quadruple Sculls,Gold
106,Agostino Abbagnale,MALE,29,25-30,188,96,ITA,4,6,1996,Summer,Rowing,Rowing Men's Double Sculls,Gold
106,Agostino Abbagnale,MALE,34,Over 30,188,96,ITA,4,6,2000,Summer,Rowing,Rowing Men's Quadruple Sculls,Gold
107,Carmine Abbagnale,MALE,22,18-25,182,90,ITA,4,6,1984,Summer,Rowing,Rowing Men's Coxed Pairs,Gold
107,Carmine Abbagnale,MALE,26,25-30,182,90,ITA,4,6,1988,Summer,Rowing,Rowing Men's Coxed Pairs,Gold
107,Carmine Abbagnale,MALE,30,25-30,182,90,ITA,4,6,1992,Summer,Rowing,Rowing Men's Coxed Pairs,Silver
107,Carmine Abbagnale,MALE,34,Over 30,182,90,ITA,4,6,1996,Summer,Rowing,Rowing Men's Coxed Eights,Not Registered
108,Giuseppe Abbagnale,MALE,20,18-25,187,97,ITA,4,6,1980,Summer,Rowing,Rowing Men's Coxed Pairs,Not Registered
108,Giuseppe Abbagnale,MALE,25,18-25,187,97,ITA,4,6,1984,Summer,Rowing,Rowing Men's Coxed Pairs,Gold
108,Giuseppe Abbagnale,MALE,29,25-30,187,97,ITA,4,6,1988,Summer,Rowing,Rowing Men's Coxed Pairs,Gold
108,Giuseppe Abbagnale,MALE,33,Over 30,187,97,ITA,4,6,1992,Summer,Rowing,Rowing Men's Coxed Pairs,Silver
109,Abdul Latif Al-Sayed Abbas Youssef Hashem,MALE,23,18-25,176,64,KUW,4,6,1976,Summer,Athletics,Athletics Men's 400 metres Hurdles,Not Registered
109,Abdul Latif Al-Sayed Abbas Youssef Hashem,MALE,23,18-25,176,64,KUW,4,6,1976,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Not Registered
109,Abdul Latif Al-Sayed Abbas Youssef Hashem,MALE,27,25-30,176,64,KUW,4,6,1980,Summer,Athletics,Athletics Men's 400 metres Hurdles,Not Registered
110,Abubakar Abbas Abbas,MALE,20,18-25,175,66,BRN,4,6,2016,Summer,Athletics,Athletics Men's 400 metres,Not Registered
111,Aqarab Abbas,MALE,22,18-25,190,88,PAK,4,6,1996,Summer,Athletics,Athletics Men's Hammer Throw,Not Registered
112,Aziz Abbas,MALE,21,18-25,169,67,IRQ,4,6,1964,Summer,Weightlifting,Weightlifting Men's Lightweight,Not Registered
113,Bassim Abbas Kati Al-Ogaili,MALE,22,18-25,175,80,IRQ,4,6,2004,Summer,Football,Football Men's Football,Not Registered
114,Essa Abbas Faleh Hashem,MALE,20,18-25,160,65,KUW,4,6,1980,Summer,Athletics,Athletics Men's Long Jump,Not Registered
115,Ghulam Abbas,MALE,24,18-25,181,74,PAK,4,6,1992,Summer,Athletics,Athletics Men's 400 metres Hurdles,Not Registered
116,Hosni Mohamed Abbas,MALE,28,25-30,NULL,60,UAR,4,6,1960,Summer,Weightlifting,Weightlifting Men's Featherweight,Not Registered
116,Hosni Mohamed Abbas,MALE,32,Over 30,NULL,60,EGY,4,6,1964,Summer,Weightlifting,Weightlifting Men's Featherweight,Not Registered
117,Maher Abbas,MALE,22,18-25,178,78,LIB,4,6,1988,Summer,Athletics,Athletics Men's 400 metres,Not Registered
117,Maher Abbas,MALE,22,18-25,178,78,LIB,4,6,1988,Summer,Athletics,Athletics Men's 800 metres,Not Registered
118,Mahmoud Abbas,MALE,22,18-25,165,65,EGY,4,6,2000,Summer,Cycling,"Cycling Men's Road Race, Individual",Not Registered
119,Mohamed Fakhry Rifaat Abbas,MALE,19,18-25,NULL,NULL,EGY,4,6,1952,Summer,Diving,Diving Men's Platform,Not Registered
120,Mohammed Abbas Sabih,MALE,26,25-30,170,70,IRQ,4,6,2004,Summer,Swimming,Swimming Men's 100 metres Freestyle,Not Registered
122,Nader Sufyan Abbas,MALE,28,25-30,173,77,QAT,4,6,2004,Summer,Weightlifting,Weightlifting Men's Middleweight,Not Registered
123,Sohail Abbas,MALE,25,18-25,178,80,PAK,4,6,2000,Summer,Hockey,Hockey Men's Hockey,Not Registered
123,Sohail Abbas,MALE,29,25-30,178,80,PAK,4,6,2004,Summer,Hockey,Hockey Men's Hockey,Not Registered
123,Sohail Abbas,MALE,37,Over 30,178,80,PAK,4,6,2012,Summer,Hockey,Hockey Men's Hockey,Not Registered
124,Youssef Mohamed Abbas,MALE,31,Over 30,NULL,NULL,EGY,4,6,1952,Summer,Basketball,Basketball Men's Basketball,Not Registered
125,Zulkifli Abbas,MALE,28,25-30,170,62,MAS,4,6,1984,Summer,Hockey,Hockey Men's Hockey,Not Registered
127,Shakeel Abbasi,MALE,20,18-25,165,60,PAK,4,6,2004,Summer,Hockey,Hockey Men's Hockey,Not Registered
127,Shakeel Abbasi,MALE,24,18-25,165,60,PAK,4,6,2008,Summer,Hockey,Hockey Men's Hockey,Not Registered
127,Shakeel Abbasi,MALE,28,25-30,165,60,PAK,4,6,2012,Summer,Hockey,Hockey Men's Hockey,Not Registered
128,Soulmaz Abbasi Azad,Female,28,25-30,173,60,IRI,4,6,2012,Summer,Rowing,Rowing Women's Single Sculls,Not Registered
129,Ruslan Abbasov,MALE,22,18-25,181,74,AZE,4,6,2008,Summer,Athletics,Athletics Men's 100 metres,Not Registered
